contractSymbol,openInterest,volume,snapshot_date
XBI261016C00100000,44.0,0.0,2026-09-25
XBI261016P00100000,0.0,0.0,2026-09-25
XBI261016C00105000,0.0,0.0,2026-09-25
XBI261016P00105000,2.0,0.0,2026-09-25
XBI261016C00110000,0.0,0.0,2026-09-25
XBI261016P00110000,0.0,0.0,2026-09-25
XBI261016C00115000,0.0,0.0,2026-09-25
XBI261016P00115000,4.0,0.0,2026-09-25
XBI261016C00120000,10.0,0.0,2026-09-25
XBI261016P00120000,39.0,0.0,2026-09-25
XBI261016C00125000,1.0,0.0,2026-09-25
XBI261016P00125000,32.0,0.0,2026-09-25
XBI261016C00130000,49.0,1.0,2026-09-25
XBI261016P00130000,267.0,0.0,2026-09-25
XBI261016C00135000,27.0,0.0,2026-09-25
XBI261016P00135000,4257.0,1420.0,2026-09-25
XBI261016C00140000,20.0,0.0,2026-09-25
XBI261016P00140000,4946.0,140.0,2026-09-25
XBI261016C00141000,0.0,0.0,2026-09-25
XBI261016P00141000,47.0,0.0,2026-09-25
XBI261016C00142000,13.0,0.0,2026-09-25
XBI261016P00142000,826.0,1.0,2026-09-25
XBI261016C00143000,330.0,0.0,2026-09-25
XBI261016P00143000,1294.0,4.0,2026-09-25
XBI261016C00144000,3.0,0.0,2026-09-25
XBI261016P00144000,5235.0,43.0,2026-09-25
XBI261016C00145000,20.0,0.0,2026-09-25
XBI261016P00145000,3029.0,675.0,2026-09-25
XBI261016C00146000,11.0,0.0,2026-09-25
XBI261016P00146000,553.0,39.0,2026-09-25
XBI261016C00147000,13.0,0.0,2026-09-25
XBI261016P00147000,2343.0,47.0,2026-09-25
XBI261016C00148000,27.0,0.0,2026-09-25
XBI261016P00148000,916.0,91.0,2026-09-25
XBI261016C00149000,32.0,0.0,2026-09-25
XBI261016P00149000,4726.0,163.0,2026-09-25
XBI261016C00150000,375.0,0.0,2026-09-25
XBI261016P00150000,20901.0,1725.0,2026-09-25
XBI261016C00151000,9.0,0.0,2026-09-25
XBI261016P00151000,136.0,5.0,2026-09-25
XBI261016C00152000,14.0,0.0,2026-09-25
XBI261016P00152000,237.0,1.0,2026-09-25
XBI261016C00152500,26.0,0.0,2026-09-25
XBI261016P00152500,82.0,0.0,2026-09-25
XBI261016C00153000,29.0,5.0,2026-09-25
XBI261016P00153000,6600.0,218.0,2026-09-25
XBI261016C00154000,134.0,0.0,2026-09-25
XBI261016P00154000,4860.0,501.0,2026-09-25
XBI261016C00155000,761.0,9.0,2026-09-25
XBI261016P00155000,1192.0,6.0,2026-09-25
XBI261016C00156000,97.0,196.0,2026-09-25
XBI261016P00156000,1339.0,7.0,2026-09-25
XBI261016C00157000,220.0,0.0,2026-09-25
XBI261016P00157000,784.0,5.0,2026-09-25
XBI261016C00157500,0.0,0.0,2026-09-25
XBI261016P00157500,55.0,0.0,2026-09-25
XBI261016C00158000,50.0,0.0,2026-09-25
XBI261016P00158000,400.0,0.0,2026-09-25
XBI261016C00159000,39.0,0.0,2026-09-25
XBI261016P00159000,870.0,1.0,2026-09-25
XBI261016C00160000,1147.0,7.0,2026-09-25
XBI261016P00160000,2583.0,3.0,2026-09-25
XBI261016C00161000,34.0,10.0,2026-09-25
XBI261016P00161000,439.0,0.0,2026-09-25
XBI261016C00162000,1256.0,88.0,2026-09-25
XBI261016P00162000,536.0,0.0,2026-09-25
XBI261016C00162500,11.0,0.0,2026-09-25
XBI261016P00162500,4.0,0.0,2026-09-25
XBI261016C00163000,139.0,10.0,2026-09-25
XBI261016P00163000,288.0,20.0,2026-09-25
XBI261016C00164000,149.0,27.0,2026-09-25
XBI261016P00164000,181.0,20.0,2026-09-25
XBI261016C00165000,2888.0,57.0,2026-09-25
XBI261016P00165000,2329.0,0.0,2026-09-25
XBI261016C00166000,246.0,2.0,2026-09-25
XBI261016P00166000,41.0,0.0,2026-09-25
XBI261016C00167000,363.0,1.0,2026-09-25
XBI261016P00167000,475.0,0.0,2026-09-25
XBI261016C00167500,13.0,0.0,2026-09-25
XBI261016P00167500,0.0,0.0,2026-09-25
XBI261016C00168000,1361.0,0.0,2026-09-25
XBI261016P00168000,112.0,0.0,2026-09-25
XBI261016C00169000,458.0,0.0,2026-09-25
XBI261016P00169000,74.0,0.0,2026-09-25
